sales,date,region
1477.5,2020-01-28,east
1307.5,2020-01-28,west
1719.0,2020-01-28,north
1635.0,2020-01-28,south
1704.0,2020-01-28,east
1614.0,2020-01-28,west
711.25,2020-01-28,north
646.25,2020-01-28,south
703.75,2020-01-28,east
666.25,2020-01-28,west
2564.86,2020-01-28,north
2599.79,2020-01-28,south
2869.25,2020-01-28,east
2774.44,2020-01-28,west
1028.83,2020-01-28,north
1142.26,2020-01-28,south
1106.44,2020-01-28,east
1172.11,2020-01-28,west
1593.0,2020-01-29,north
1506.0,2020-01-29,south
1740.0,2020-01-29,east
1572.0,2020-01-29,west
5604.39,2020-01-29,north
5764.2300000000005,2020-01-29,south
5604.39,2020-01-29,east
5624.37,2020-01-29,west
1457.5,2020-01-29,north
1332.5,2020-01-29,south
1465.0,2020-01-29,east
1260.0,2020-01-29,west
1659.0,2020-01-29,north
1536.0,2020-01-29,south
1686.0,2020-01-29,east
1668.0,2020-01-29,west
705.0,2020-01-29,north
651.25,2020-01-29,south
721.25,2020-01-29,east
730.0,2020-01-29,west
2624.7400000000002,2020-01-29,north
2629.73,2020-01-29,south
2979.03,2020-01-29,east
2939.11,2020-01-29,west
1174.1,2020-01-29,north
1082.56,2020-01-29,south
1144.25,2020-01-29,east
1156.19,2020-01-29,west
1620.0,2020-01-30,north
1542.0,2020-01-30,south
1593.0,2020-01-30,east
1500.0,2020-01-30,west
5054.9400000000005,2020-01-30,north
5374.62,2020-01-30,south
5474.52,2020-01-30,east
5294.7,2020-01-30,west
1470.0,2020-01-30,north
1467.5,2020-01-30,south
1315.0,2020-01-30,east
1375.0,2020-01-30,west
1698.0,2020-01-30,north
1602.0,2020-01-30,south
1794.0,2020-01-30,east
1680.0,2020-01-30,west
685.0,2020-01-30,north
738.75,2020-01-30,south
652.5,2020-01-30,east
727.5,2020-01-30,west
2744.5,2020-01-30,north
2514.96,2020-01-30,south
2919.15,2020-01-30,east
2729.53,2020-01-30,west
1058.68,2020-01-30,north
1120.37,2020-01-30,south
1014.9,2020-01-30,east
1014.9,2020-01-30,west
1635.0,2020-01-31,north
1656.0,2020-01-31,south
1779.0,2020-01-31,east
1605.0,2020-01-31,west
5394.6,2020-01-31,north
5954.04,2020-01-31,south
5744.25,2020-01-31,east
5044.95,2020-01-31,west
1375.0,2020-01-31,north
1300.0,2020-01-31,south
1490.0,2020-01-31,east
1495.0,2020-01-31,west
1530.0,2020-01-31,north
1602.0,2020-01-31,south
1542.0,2020-01-31,east
1542.0,2020-01-31,west
678.75,2020-01-31,north
745.0,2020-01-31,south
673.75,2020-01-31,east
736.25,2020-01-31,west
2859.27,2020-01-31,north
2599.79,2020-01-31,south
2689.61,2020-01-31,east
2854.28,2020-01-31,west
1046.74,2020-01-31,north
998.98,2020-01-31,south
1194.0,2020-01-31,east
1030.82,2020-01-31,west
1602.0,2020-02-01,north
1794.0,2020-02-01,south
1677.0,2020-02-01,east
1521.0,2020-02-01,west
5184.81,2020-02-01,north
5624.37,2020-02-01,south
5074.92,2020-02-01,east
5514.4800000000005,2020-02-01,west
1480.0,2020-02-01,north
1295.0,2020-02-01,south
1260.0,2020-02-01,east
1270.0,2020-02-01,west
1722.0,2020-02-01,north
1767.0,2020-02-01,south
1653.0,2020-02-01,east
1569.0,2020-02-01,west
627.5,2020-02-01,north
697.5,2020-02-01,south
683.75,2020-02-01,east
702.5,2020-02-01,west
2714.56,2020-02-01,north
2524.94,2020-02-01,south
2524.94,2020-02-01,east
2664.6600000000003,2020-02-01,west
1106.44,2020-02-01,north
1194.0,2020-02-01,south
1022.86,2020-02-01,east
1126.34,2020-02-01,west
1707.0,2020-02-02,north
1665.0,2020-02-02,south
1713.0,2020-02-02,east
1659.0,2020-02-02,west
5624.37,2020-02-02,north
5354.64,2020-02-02,south
5434.56,2020-02-02,east
5604.39,2020-02-02,west
1400.0,2020-02-02,north
1387.5,2020-02-02,south
1322.5,2020-02-02,east
1305.0,2020-02-02,west
1761.0,2020-02-02,north
1575.0,2020-02-02,south
1713.0,2020-02-02,east
1788.0,2020-02-02,west
742.5,2020-02-02,north
647.5,2020-02-02,south
706.25,2020-02-02,east
695.0,2020-02-02,west
2864.26,2020-02-02,north
2509.9700000000003,2020-02-02,south
2859.27,2020-02-02,east
2569.85,2020-02-02,west
1056.69,2020-02-02,north
1100.47,2020-02-02,south
1116.39,2020-02-02,east
1046.74,2020-02-02,west
1548.0,2020-02-03,north
1647.0,2020-02-03,south
1764.0,2020-02-03,east
1662.0,2020-02-03,west
5304.6900000000005,2020-02-03,north
5814.18,2020-02-03,south
5114.88,2020-02-03,east
5834.16,2020-02-03,west
1252.5,2020-02-03,north
1317.5,2020-02-03,south
1312.5,2020-02-03,east
1315.0,2020-02-03,west
1614.0,2020-02-03,north
1776.0,2020-02-03,south
1581.0,2020-02-03,east
1503.0,2020-02-03,west
726.25,2020-02-03,north
746.25,2020-02-03,south
695.0,2020-02-03,east
697.5,2020-02-03,west
2839.31,2020-02-03,north
2594.8,2020-02-03,south
2884.2200000000003,2020-02-03,east
2919.15,2020-02-03,west
1078.58,2020-02-03,north
1062.66,2020-02-03,south
996.99,2020-02-03,east
1194.0,2020-02-03,west
1563.0,2020-02-04,north
1755.0,2020-02-04,south
1659.0,2020-02-04,east
1575.0,2020-02-04,west
5254.74,2020-02-04,north
5514.4800000000005,2020-02-04,south
5974.02,2020-02-04,east
5574.42,2020-02-04,west
1380.0,2020-02-04,north
1490.0,2020-02-04,south
1292.5,2020-02-04,east
1447.5,2020-02-04,west
1725.0,2020-02-04,north
1698.0,2020-02-04,south
1710.0,2020-02-04,east
1524.0,2020-02-04,west
740.0,2020-02-04,north
677.5,2020-02-04,south
662.5,2020-02-04,east
730.0,2020-02-04,west
2624.7400000000002,2020-02-04,north
2994.0,2020-02-04,south
2495.0,2020-02-04,east
2549.8900000000003,2020-02-04,west
1012.91,2020-02-04,north
1066.64,2020-02-04,south
1168.1299999999999,2020-02-04,east
1182.06,2020-02-04,west
1716.0,2020-02-05,north
1506.0,2020-02-05,south
1734.0,2020-02-05,east
1704.0,2020-02-05,west
5824.17,2020-02-05,north
5434.56,2020-02-05,south
5374.62,2020-02-05,east
5804.1900000000005,2020-02-05,west
1480.0,2020-02-05,north
1342.5,2020-02-05,south
1347.5,2020-02-05,east
1480.0,2020-02-05,west
1794.0,2020-02-05,north
1758.0,2020-02-05,south
1683.0,2020-02-05,east
1782.0,2020-02-05,west
698.75,2020-02-05,north
710.0,2020-02-05,south
712.5,2020-02-05,east
681.25,2020-02-05,west
2774.44,2020-02-05,north
2689.61,2020-02-05,south
2794.4,2020-02-05,east
2909.17,2020-02-05,west
1040.77,2020-02-05,north
1088.53,2020-02-05,south
1078.58,2020-02-05,east
1104.45,2020-02-05,west
1512.0,2020-02-06,north
1572.0,2020-02-06,south
1782.0,2020-02-06,east
1554.0,2020-02-06,west
5684.31,2020-02-06,north
5794.2,2020-02-06,south
5104.89,2020-02-06,east
5734.26,2020-02-06,west
1337.5,2020-02-06,north
1462.5,2020-02-06,south
1250.0,2020-02-06,east
1460.0,2020-02-06,west
1713.0,2020-02-06,north
1743.0,2020-02-06,south
1776.0,2020-02-06,east
1509.0,2020-02-06,west
690.0,2020-02-06,north
655.0,2020-02-06,south
662.5,2020-02-06,east
720.0,2020-02-06,west
2689.61,2020-02-06,north
2599.79,2020-02-06,south
2879.23,2020-02-06,east
2679.63,2020-02-06,west
1132.31,2020-02-06,north
1008.93,2020-02-06,south
1110.42,2020-02-06,east
1000.97,2020-02-06,west
1782.0,2020-02-07,north
1701.0,2020-02-07,south
1698.0,2020-02-07,east
1671.0,2020-02-07,west
5514.4800000000005,2020-02-07,north
5754.24,2020-02-07,south
5044.95,2020-02-07,east
5284.71,2020-02-07,west
1500.0,2020-02-07,north
1425.0,2020-02-07,south
1427.5,2020-02-07,east
1357.5,2020-02-07,west
1617.0,2020-02-07,north
1611.0,2020-02-07,south
1623.0,2020-02-07,east
1638.0,2020-02-07,west
656.25,2020-02-07,north
631.25,2020-02-07,south
667.5,2020-02-07,east
651.25,2020-02-07,west
2759.4700000000003,2020-02-07,north
2769.4500000000003,2020-02-07,south
2589.81,2020-02-07,east
2569.85,2020-02-07,west
1180.07,2020-02-07,north
1052.71,2020-02-07,south
1164.15,2020-02-07,east
1078.58,2020-02-07,west
1584.0,2020-02-08,north
1602.0,2020-02-08,south
1755.0,2020-02-08,east
1614.0,2020-02-08,west
5634.36,2020-02-08,north
5924.07,2020-02-08,south
5894.1,2020-02-08,east
5114.88,2020-02-08,west
1347.5,2020-02-08,north
1450.0,2020-02-08,south
1367.5,2020-02-08,east
1467.5,2020-02-08,west
1785.0,2020-02-08,north
1782.0,2020-02-08,south
1545.0,2020-02-08,east
1668.0,2020-02-08,west
715.0,2020-02-08,north
666.25,2020-02-08,south
728.75,2020-02-08,east
640.0,2020-02-08,west
2699.59,2020-02-08,north
2789.4100000000003,2020-02-08,south
2524.94,2020-02-08,east
2764.46,2020-02-08,west
1108.43,2020-02-08,north
1166.14,2020-02-08,south
1126.34,2020-02-08,east
1148.23,2020-02-08,west
1743.0,2020-02-09,north
1788.0,2020-02-09,south
1644.0,2020-02-09,east
1728.0,2020-02-09,west
5484.51,2020-02-09,north
5444.55,2020-02-09,south
5254.74,2020-02-09,east
5874.12,2020-02-09,west
1445.0,2020-02-09,north
1380.0,2020-02-09,south
1425.0,2020-02-09,east
1330.0,2020-02-09,west
1644.0,2020-02-09,north
1743.0,2020-02-09,south
1683.0,2020-02-09,east
1647.0,2020-02-09,west
691.25,2020-02-09,north
716.25,2020-02-09,south
693.75,2020-02-09,east
655.0,2020-02-09,west
2764.46,2020-02-09,north
2829.33,2020-02-09,south
2729.53,2020-02-09,east
2804.38,2020-02-09,west
1102.46,2020-02-09,north
1172.11,2020-02-09,south
1020.87,2020-02-09,east
1040.77,2020-02-09,west
1599.0,2020-02-10,north
1689.0,2020-02-10,south
1776.0,2020-02-10,east
1569.0,2020-02-10,west
5034.96,2020-02-10,north
5034.96,2020-02-10,south
5504.49,2020-02-10,east
5314.68,2020-02-10,west
1425.0,2020-02-10,north
1260.0,2020-02-10,south
1407.5,2020-02-10,east
1470.0,2020-02-10,west
1557.0,2020-02-10,north
1584.0,2020-02-10,south
1509.0,2020-02-10,east
1683.0,2020-02-10,west
737.5,2020-02-10,north
632.5,2020-02-10,south
730.0,2020-02-10,east
735.0,2020-02-10,west
2859.27,2020-02-10,north
2599.79,2020-02-10,south
2934.1200000000003,2020-02-10,east
2864.26,2020-02-10,west
1178.08,2020-02-10,north
1054.7,2020-02-10,south
1140.27,2020-02-10,east
1150.22,2020-02-10,west
1791.0,2020-02-11,north
1638.0,2020-02-11,south
1716.0,2020-02-11,east
1788.0,2020-02-11,west
5004.99,2020-02-11,north
5564.43,2020-02-11,south
5194.8,2020-02-11,east
5044.95,2020-02-11,west
1430.0,2020-02-11,north
1275.0,2020-02-11,south
1272.5,2020-02-11,east
1380.0,2020-02-11,west
1506.0,2020-02-11,north
1764.0,2020-02-11,south
1509.0,2020-02-11,east
1710.0,2020-02-11,west
641.25,2020-02-11,north
638.75,2020-02-11,south
640.0,2020-02-11,east
657.5,2020-02-11,west
2699.59,2020-02-11,north
2689.61,2020-02-11,south
2624.7400000000002,2020-02-11,east
2874.2400000000002,2020-02-11,west
1156.19,2020-02-11,north
1000.97,2020-02-11,south
1190.02,2020-02-11,east
1022.86,2020-02-11,west
1758.0,2020-02-12,north
1752.0,2020-02-12,south
1599.0,2020-02-12,east
1533.0,2020-02-12,west
5874.12,2020-02-12,north
5224.77,2020-02-12,south
5774.22,2020-02-12,east
5464.53,2020-02-12,west
1407.5,2020-02-12,north
1335.0,2020-02-12,south
1472.5,2020-02-12,east
1360.0,2020-02-12,west
1617.0,2020-02-12,north
1692.0,2020-02-12,south
1578.0,2020-02-12,east
1725.0,2020-02-12,west
707.5,2020-02-12,north
673.75,2020-02-12,south
735.0,2020-02-12,east
723.75,2020-02-12,west
2764.46,2020-02-12,north
2764.46,2020-02-12,south
2924.1400000000003,2020-02-12,east
2564.86,2020-02-12,west
1146.24,2020-02-12,north
1160.17,2020-02-12,south
1190.02,2020-02-12,east
1164.15,2020-02-12,west
1548.0,2020-02-13,north
1800.0,2020-02-13,south
1659.0,2020-02-13,east
1617.0,2020-02-13,west
5374.62,2020-02-13,north
5444.55,2020-02-13,south
5454.54,2020-02-13,east
5634.36,2020-02-13,west
1305.0,2020-02-13,north
1250.0,2020-02-13,south
1422.5,2020-02-13,east
1280.0,2020-02-13,west
1737.0,2020-02-13,north
1719.0,2020-02-13,south
1500.0,2020-02-13,east
1746.0,2020-02-13,west
740.0,2020-02-13,north
683.75,2020-02-13,south
646.25,2020-02-13,east
702.5,2020-02-13,west
2974.04,2020-02-13,north
2834.32,2020-02-13,south
2904.1800000000003,2020-02-13,east
2804.38,2020-02-13,west
1150.22,2020-02-13,north
1100.47,2020-02-13,south
1164.15,2020-02-13,east
1096.49,2020-02-13,west
1746.0,2020-02-14,north
1644.0,2020-02-14,south
1698.0,2020-02-14,east
1533.0,2020-02-14,west
5134.86,2020-02-14,north
5524.47,2020-02-14,south
5794.2,2020-02-14,east
5154.84,2020-02-14,west
1467.5,2020-02-14,north
1395.0,2020-02-14,south
1480.0,2020-02-14,east
1395.0,2020-02-14,west
1551.0,2020-02-14,north
1704.0,2020-02-14,south
1719.0,2020-02-14,east
1533.0,2020-02-14,west
673.75,2020-02-14,north
702.5,2020-02-14,south
745.0,2020-02-14,east
665.0,2020-02-14,west
2949.09,2020-02-14,north
2814.36,2020-02-14,south
2669.65,2020-02-14,east
2939.11,2020-02-14,west
1058.68,2020-02-14,north
1140.27,2020-02-14,south
1150.22,2020-02-14,east
1142.26,2020-02-14,west
1704.0,2020-02-15,north
1524.0,2020-02-15,south
1545.0,2020-02-15,east
1731.0,2020-02-15,west
5744.25,2020-02-15,north
5514.4800000000005,2020-02-15,south
5064.93,2020-02-15,east
5894.1,2020-02-15,west
1402.5,2020-02-15,north
1332.5,2020-02-15,south
1277.5,2020-02-15,east
1297.5,2020-02-15,west
1782.0,2020-02-15,north
1623.0,2020-02-15,south
1701.0,2020-02-15,east
1677.0,2020-02-15,west
651.25,2020-02-15,north
642.5,2020-02-15,south
700.0,2020-02-15,east
651.25,2020-02-15,west
2729.53,2020-02-15,north
2919.15,2020-02-15,south
2739.51,2020-02-15,east
2714.56,2020-02-15,west
1052.71,2020-02-15,north
1068.6299999999999,2020-02-15,south
1032.81,2020-02-15,east
1110.42,2020-02-15,west
1665.0,2020-02-16,north
1791.0,2020-02-16,south
1605.0,2020-02-16,east
1743.0,2020-02-16,west
5354.64,2020-02-16,north
5384.61,2020-02-16,south
5814.18,2020-02-16,east
5834.16,2020-02-16,west
1260.0,2020-02-16,north
1395.0,2020-02-16,south
1427.5,2020-02-16,east
1362.5,2020-02-16,west
1566.0,2020-02-16,north
1653.0,2020-02-16,south
1632.0,2020-02-16,east
1755.0,2020-02-16,west
690.0,2020-02-16,north
645.0,2020-02-16,south
627.5,2020-02-16,east
656.25,2020-02-16,west
2559.87,2020-02-16,north
2919.15,2020-02-16,south
2964.06,2020-02-16,east
2909.17,2020-02-16,west
1046.74,2020-02-16,north
1120.37,2020-02-16,south
1024.85,2020-02-16,east
1096.49,2020-02-16,west
1677.0,2020-02-17,north
1590.0,2020-02-17,south
1722.0,2020-02-17,east
1743.0,2020-02-17,west
5884.11,2020-02-17,north
5224.77,2020-02-17,south
5934.06,2020-02-17,east
5534.46,2020-02-17,west
1447.5,2020-02-17,north
1412.5,2020-02-17,south
1355.0,2020-02-17,east
1252.5,2020-02-17,west
1536.0,2020-02-17,north
1578.0,2020-02-17,south
1677.0,2020-02-17,east
1581.0,2020-02-17,west
626.25,2020-02-17,north
662.5,2020-02-17,south
727.5,2020-02-17,east
710.0,2020-02-17,west
2764.46,2020-02-17,north
2559.87,2020-02-17,south
2919.15,2020-02-17,east
2684.62,2020-02-17,west
1178.08,2020-02-17,north
1114.4,2020-02-17,south
995.0,2020-02-17,east
1068.6299999999999,2020-02-17,west
1668.0,2020-02-18,north
1620.0,2020-02-18,south
1704.0,2020-02-18,east
1683.0,2020-02-18,west
5084.91,2020-02-18,north
5754.24,2020-02-18,south
5784.21,2020-02-18,east
5094.900000000001,2020-02-18,west
1445.0,2020-02-18,north
1375.0,2020-02-18,south
1435.0,2020-02-18,east
1297.5,2020-02-18,west
1692.0,2020-02-18,north
1647.0,2020-02-18,south
1581.0,2020-02-18,east
1692.0,2020-02-18,west
671.25,2020-02-18,north
717.5,2020-02-18,south
730.0,2020-02-18,east
733.75,2020-02-18,west
2769.4500000000003,2020-02-18,north
2794.4,2020-02-18,south
2964.06,2020-02-18,east
2794.4,2020-02-18,west
1142.26,2020-02-18,north
998.98,2020-02-18,south
1156.19,2020-02-18,east
1072.61,2020-02-18,west
1551.0,2020-02-19,north
1650.0,2020-02-19,south
1689.0,2020-02-19,east
1638.0,2020-02-19,west
4995.0,2020-02-19,north
5284.71,2020-02-19,south
5164.83,2020-02-19,east
5224.77,2020-02-19,west
1492.5,2020-02-19,north
1485.0,2020-02-19,south
1465.0,2020-02-19,east
1492.5,2020-02-19,west
1719.0,2020-02-19,north
1680.0,2020-02-19,south
1686.0,2020-02-19,east
1566.0,2020-02-19,west
642.5,2020-02-19,north
637.5,2020-02-19,south
696.25,2020-02-19,east
713.75,2020-02-19,west
2514.96,2020-02-19,north
2829.33,2020-02-19,south
2659.67,2020-02-19,east
2959.07,2020-02-19,west
1180.07,2020-02-19,north
1148.23,2020-02-19,south
1064.65,2020-02-19,east
1158.18,2020-02-19,west
1518.0,2020-02-20,north
1593.0,2020-02-20,south
1632.0,2020-02-20,east
1602.0,2020-02-20,west
5624.37,2020-02-20,north
5764.2300000000005,2020-02-20,south
5864.13,2020-02-20,east
5524.47,2020-02-20,west
1307.5,2020-02-20,north
1415.0,2020-02-20,south
1347.5,2020-02-20,east
1472.5,2020-02-20,west
1545.0,2020-02-20,north
1767.0,2020-02-20,south
1665.0,2020-02-20,east
1596.0,2020-02-20,west
627.5,2020-02-20,north
697.5,2020-02-20,south
660.0,2020-02-20,east
678.75,2020-02-20,west
2989.01,2020-02-20,north
2499.9900000000002,2020-02-20,south
2884.2200000000003,2020-02-20,east
2909.17,2020-02-20,west
1016.89,2020-02-20,north
1098.48,2020-02-20,south
1080.57,2020-02-20,east
1180.07,2020-02-20,west
1761.0,2020-02-21,north
1755.0,2020-02-21,south
1581.0,2020-02-21,east
1794.0,2020-02-21,west
5304.6900000000005,2020-02-21,north
5554.4400000000005,2020-02-21,south
5524.47,2020-02-21,east
5074.92,2020-02-21,west
1335.0,2020-02-21,north
1375.0,2020-02-21,south
1302.5,2020-02-21,east
1302.5,2020-02-21,west
1782.0,2020-02-21,north
1551.0,2020-02-21,south
1791.0,2020-02-21,east
1638.0,2020-02-21,west
642.5,2020-02-21,north
633.75,2020-02-21,south
705.0,2020-02-21,east
637.5,2020-02-21,west
2654.6800000000003,2020-02-21,north
2719.55,2020-02-21,south
2629.73,2020-02-21,east
2549.8900000000003,2020-02-21,west
1156.19,2020-02-21,north
1068.6299999999999,2020-02-21,south
1060.67,2020-02-21,east
1008.93,2020-02-21,west
1545.0,2020-02-22,north
1689.0,2020-02-22,south
1632.0,2020-02-22,east
1668.0,2020-02-22,west
5984.01,2020-02-22,north
4995.0,2020-02-22,south
5684.31,2020-02-22,east
5044.95,2020-02-22,west
1492.5,2020-02-22,north
1382.5,2020-02-22,south
1335.0,2020-02-22,east
1412.5,2020-02-22,west
1530.0,2020-02-22,north
1638.0,2020-02-22,south
1539.0,2020-02-22,east
1632.0,2020-02-22,west
690.0,2020-02-22,north
720.0,2020-02-22,south
725.0,2020-02-22,east
725.0,2020-02-22,west
2529.9300000000003,2020-02-22,north
2849.29,2020-02-22,south
2729.53,2020-02-22,east
2939.11,2020-02-22,west
1036.79,2020-02-22,north
1030.82,2020-02-22,south
1024.85,2020-02-22,east
1096.49,2020-02-22,west
1638.0,2020-02-23,north
1602.0,2020-02-23,south
1686.0,2020-02-23,east
1776.0,2020-02-23,west
5004.99,2020-02-23,north
5894.1,2020-02-23,south
5354.64,2020-02-23,east
5134.86,2020-02-23,west
1265.0,2020-02-23,north
1432.5,2020-02-23,south
1330.0,2020-02-23,east
1462.5,2020-02-23,west
1542.0,2020-02-23,north
1518.0,2020-02-23,south
1737.0,2020-02-23,east
1707.0,2020-02-23,west
643.75,2020-02-23,north
707.5,2020-02-23,south
667.5,2020-02-23,east
746.25,2020-02-23,west
2944.1,2020-02-23,north
2504.98,2020-02-23,south
2974.04,2020-02-23,east
2849.29,2020-02-23,west
1056.69,2020-02-23,north
1094.5,2020-02-23,south
1164.15,2020-02-23,east
1190.02,2020-02-23,west
1593.0,2020-02-24,north
1734.0,2020-02-24,south
1608.0,2020-02-24,east
1617.0,2020-02-24,west
5924.07,2020-02-24,north
5474.52,2020-02-24,south
5204.79,2020-02-24,east
5604.39,2020-02-24,west
1290.0,2020-02-24,north
1315.0,2020-02-24,south
1355.0,2020-02-24,east
1402.5,2020-02-24,west
1722.0,2020-02-24,north
1626.0,2020-02-24,south
1686.0,2020-02-24,east
1587.0,2020-02-24,west
667.5,2020-02-24,north
683.75,2020-02-24,south
666.25,2020-02-24,east
637.5,2020-02-24,west
2674.6400000000003,2020-02-24,north
2944.1,2020-02-24,south
2994.0,2020-02-24,east
2564.86,2020-02-24,west
1020.87,2020-02-24,north
1012.91,2020-02-24,south
995.0,2020-02-24,east
1180.07,2020-02-24,west
1656.0,2020-02-25,north
1722.0,2020-02-25,south
1566.0,2020-02-25,east
1548.0,2020-02-25,west
5764.2300000000005,2020-02-25,north
5644.35,2020-02-25,south
5144.85,2020-02-25,east
5894.1,2020-02-25,west
1275.0,2020-02-25,north
1382.5,2020-02-25,south
1367.5,2020-02-25,east
1277.5,2020-02-25,west
1605.0,2020-02-25,north
1644.0,2020-02-25,south
1611.0,2020-02-25,east
1500.0,2020-02-25,west
641.25,2020-02-25,north
708.75,2020-02-25,south
690.0,2020-02-25,east
697.5,2020-02-25,west
2649.69,2020-02-25,north
2759.4700000000003,2020-02-25,south
2774.44,2020-02-25,east
2904.1800000000003,2020-02-25,west
1122.36,2020-02-25,north
1144.25,2020-02-25,south
1018.88,2020-02-25,east
1026.84,2020-02-25,west
1545.0,2020-02-26,north
1521.0,2020-02-26,south
1728.0,2020-02-26,east
1668.0,2020-02-26,west
5274.72,2020-02-26,north
5014.9800000000005,2020-02-26,south
5614.38,2020-02-26,east
5824.17,2020-02-26,west
1400.0,2020-02-26,north
1487.5,2020-02-26,south
1292.5,2020-02-26,east
1287.5,2020-02-26,west
1572.0,2020-02-26,north
1668.0,2020-02-26,south
1656.0,2020-02-26,east
1605.0,2020-02-26,west
670.0,2020-02-26,north
701.25,2020-02-26,south
630.0,2020-02-26,east
625.0,2020-02-26,west
2869.25,2020-02-26,north
2924.1400000000003,2020-02-26,south
2719.55,2020-02-26,east
2769.4500000000003,2020-02-26,west
1086.54,2020-02-26,north
1010.92,2020-02-26,south
1154.2,2020-02-26,east
1132.31,2020-02-26,west
1698.0,2020-02-27,north
1599.0,2020-02-27,south
1581.0,2020-02-27,east
1527.0,2020-02-27,west
5934.06,2020-02-27,north
5354.64,2020-02-27,south
5084.91,2020-02-27,east
5104.89,2020-02-27,west
1440.0,2020-02-27,north
1470.0,2020-02-27,south
1457.5,2020-02-27,east
1492.5,2020-02-27,west
1539.0,2020-02-27,north
1635.0,2020-02-27,south
1683.0,2020-02-27,east
1677.0,2020-02-27,west
650.0,2020-02-27,north
638.75,2020-02-27,south
690.0,2020-02-27,east
706.25,2020-02-27,west
2939.11,2020-02-27,north
